"","DropSeq T2D status (All)","PANCDB T2D status (All)"
"DLEU1",-0.13337675532317,-0.590772766303872
"DNAH12",-0.225014709475193,-0.533803911233635
"DNAI3",-0.565763406156081,-0.109060568808714
"DNAI7",-0.310307237484144,-0.448038022282937
"DNM3",0.852552074878378,0.83214640871705
"DNMT1",-0.528678648638337,-0.394930861915289
"DNPH1",-0.640511925052169,-0.29997342286551
"DPY30",-0.690604234846553,-0.665561242447658
"DPYSL3",0.889491989831656,0.9008533760824
"DRC1",-0.355500378058862,-0.687610746340438
"DST",0.869171447326905,0.882569756417674
"DUSP4",0.732184926368271,0.929969793607892
"DUSP5",0.91929324489302,0.956127663198535
"DYNC1H1",0.814186623176567,0.815419256389884
"DYNLRB1",-0.876704838878366,-0.0901613099541865
"DYNLT2B",-0.273844877631917,-0.533205561179197
"EBPL",-0.418335572523052,-0.684946098819142
"ECRG4",-0.808041287644325,-0.826748458065793
"EDIL3",0.941239296258855,0.719697791622335
"EEF1D",0.79501208010861,0.981180060187777
"EFHD1",-0.388748637688371,-0.711725266265178
"EGFL7",-0.893195938439079,-0.826546221601751
"EID1",0.851477058636451,0.934454712655415
"EIF1",0.853887539507982,0.98469371179742
"EIF2AK1",0.880948719896736,0.893626378612854
"EIF3L",0.917143304543676,0.841561533574869
"EIF4B",0.772072451959061,0.8328017960781
"EIF4G2",0.848686045308337,0.804387309395853
"EIF5",0.475230902015367,0.933158847874067
"ELL2",0.836218528255482,0.937839588995186
"ENAM",-0.37668692343656,-0.690898238675252
"ENHO",-0.578235672564161,-0.590128952782532
"EPAS1",0.901030463587852,0.793473590528197
"EPB41L4A",0.932122299810473,0.782892353370135
"EPB41L5",-0.732320083921161,-0.471024356219313
"EPCAM",0.899068734536324,0.825631710356754
"EPSTI1",-0.607726526550044,-0.16268781352261
"ERICH5",-0.814735052506886,-0.705847755553202
"ERO1B",-0.850865428350102,-0.579775448343798
"ETFB",-0.613745669407735,-0.714249059664658
"ETS2",0.93762768326934,0.943846657853284
"ETV1",0.956204400331887,0.855602839474217
"EVA1A",0.930251746708079,0.879452599545759
"F11",-0.37715433581181,-0.106752483578056
"F11R",0.814563820995962,0.807113610780487
"FAIM2",0.752594091327979,0.867015608125743
"FAM162A",-0.6967696273376,-0.216931421849135
"FAM171B",0.922117466849368,0.791261671894891
"FBLIM1",-0.381357781319016,-0.573710364934986
"FBXO27",-0.507771499075787,-0.518780218372331
"FBXW5",0.798756909183765,0.871335767187173
"FEZ2",-0.902230520493448,-0.800346099591537
"FFAR2",-0.886331036552987,-0.650519368561686
"FFAR4",-0.903940112809927,-0.928675114568055
"FGF12",-0.735767376760815,-0.762442755012829
"FGL1",-0.382245739897956,-0.506850118184917
"FILIP1L",0.808966092876107,0.949998324031702
"FKBP2",-0.77791215129537,-0.79567004221555
"FLNB",-0.641136904240797,-0.705522632586651
"FMN1",0.878869054063497,0.887000556923409
"FNBP4",0.669848125640981,0.940223639892307
"FNDC10",-0.207053270400961,-0.559292920641062
"FNDC3B",0.78031341492959,0.831769019776352
"FNDC9",0.768718287123559,0.829283798261262
"FOS",0.961279433131794,0.507343464130923
"FOXA3",-0.861503828935646,-0.415923883887454
"FOXE1",-0.428201074657624,-0.684497362045386
"FRMD4B",-0.786555944310457,-0.572965025250683
"FSTL4",0.912247586492668,0.770409926410213
"FTCD",-0.501920414816715,-0.532443372320456
"FUBP1",0.820048834036862,0.86950354220426
"FUNDC2",0.699108794216907,0.802448370166038
"FUT11",0.779910051375554,0.793712412654458
"FXYD2",-0.958977450811661,-0.674260289932689
"G3BP2",0.85475458573645,0.872205308635918
"G6PC2",-0.763164264139738,-0.872486122146159
"GABARAP",0.838953432277539,0.83115936005702
"GABARAPL1",0.726558629212054,0.934395203289071
"GABRA2",-0.824741526363933,-0.773410331581209
"GAD1",0.881366901739234,0.85532007903003
"GADD45A",0.936069599893901,0.94140606014321
"GADD45B",0.962744350205372,0.866262106251969
"GADD45G",0.932448634344601,0.902071920238137
"GAL3ST1",-0.394419920099814,-0.789259235277873
"GAMT",-0.790839604449163,-0.60812459289103
"GAP43",0.954281452067837,0.948332223474197
"GCAT",-0.437778999637215,-0.676064877742822
"GCSH",-0.447448766269737,-0.441030410709775
"GDE1",0.702869857366711,0.860562256279763
"GDPGP1",-0.324931652306849,-0.478215180172482
"GEM",0.839547487254607,0.910598863544616
"GLG1",0.931042033697853,0.760608140221288
"GLI4",-0.518750492876342,-0.605749709560717
"GNG12",0.819429691474573,0.867734778646898
"GNG4",0.922751505501694,0.718569788613898
"GNG7",-0.856216813536218,-0.818966046554816
"GNS",0.709260866963387,0.905376099739864
"GOLGA7B",0.721468865130828,0.867771996746605
"GOLM2",0.757223989023702,0.827615524070265
"GOLT1A",-0.930893265170747,-0.895323520684595
"GPAT4",0.826542419997418,0.894009042637606
"GPNMB",-0.201518426620759,-0.717864864973046
"GRAMD2B",-0.927243192205081,-0.651973969589698
"GRB14",-0.687161754889676,-0.75362017829815
"GRIN2A",0.847982235925411,0.86390231591525
"GSTM3",-0.656704224848992,-0.375896729781054
"GTF2H5",-0.68535423848314,-0.610627184191392
"GYG1",0.862072350125153,0.801792293268703
"H1-4",0.646954018165985,0.961105613570235
"H2AJ",-0.871470341368987,-0.535789405382227
"H3-3B",0.844685509055031,0.872610500481745
"HADH",-0.913508937574623,-0.912387259375295
"HCN4",-0.596120505537936,-0.664967908698856
"HCST",-0.387619180677001,-0.267721824632272
"HDAC9",0.808849677958125,0.913046043848867
"HDHD2",-0.25887702335684,-0.628982208405863
"HEPACAM2",-0.528066334105666,-0.723665070637189
"HGD",-0.714399682522862,-0.749892325439954
"HISLA",-0.851247843792335,-0.695995834132681
"HMGB3",-0.825492633095244,-0.092237982656698
"HMGN5",-0.872070699474922,-0.658959077751127
"HNF1A",-0.713155893408628,-0.691541620035377
"HNF4A",-0.542626706679327,-0.630841783294688
"HNF4G",-0.328887902331415,-0.39373158272187
"HNRNPA3",0.745367859879055,0.917955788019207
"HNRNPF",0.820175699303973,0.902947261337558
"HNRNPH1",0.830357883291921,0.761065474948899
"HNRNPU",0.675627103642845,0.957026558864723
"HS6ST2",-0.861576827066353,-0.780346124550397
"HSD17B13",0.81077863077536,0.864964430105303
"HSPA13",0.746224621791236,0.973248352131615
"HSPA5",0.908485060963623,0.918138044185163
"HSPB9",-0.408999560718442,-0.6617129795299
"IAPP",-0.799034614114526,-0.777894064475443
"ID1",0.94977852855127,0.755662360082103
"ID3",0.968680706503458,0.834311962437331
"ID4",0.917339311542204,0.820644146467271
"IDH1-AS1",-0.531916454316155,-0.247702970673691
"IDS",0.749141646743362,0.964241919700554
"IER2",0.932828179431003,0.876010958786177
"IFI27L1",-0.380386888405179,-0.770634169287254
"IFI27L2",-0.753518262756544,-0.902706333217739
"IFI35",-0.395810958345744,-0.44112229307088
"IFIT1",-0.590657358000634,-0.272640954082442
"IFNGR1",0.754661643793145,0.934449116231101
"IFT25",-0.751072867243283,-0.354892957621162
"IGFBP2",-0.247011415487215,-0.729605975344075
"IGFBP3",-0.39459553481112,-0.706199698359884
"IGFBP7",-0.743803921743977,-0.705892901793315
"IL20RA",0.898707635299359,0.949115067753787
"IL6ST",0.805982739493738,0.965891677935917
"ILF3-DT",0.678524301171313,0.951270314025855
"IMMP1L",-0.856344909630493,-0.655868546869569
"IMMP2L",-0.56335595174361,-0.677543660549752
"INHBA",0.909443468135454,0.857132864200043
"INS",-0.985010079842756,-0.927179610189334
"INS-IGF2",-0.412173273441474,-0.819144242400404
"IQGAP1",0.894102063756157,0.944821049437042
"ISOC2",-0.231517077007257,-0.580477235063665
"ITGAV",0.935784654585754,0.867882469681517
"ITPR3",0.867479649043339,0.815422890029594
"IVNS1ABP",0.786892634493118,0.843327414051212
"IZUMO4",-0.511577033166346,-0.493965800294545
"JADE1",0.77049571807352,0.927681472381693
"JAK1",0.944616376976601,0.971300448627366
"JMJD1C",0.665624078205352,0.881858132623816
"JMJD6",0.748008346449083,0.908932657312648
"KCNA5",-0.405549021736447,-0.809052838719633
"KCNAB2",0.799471690061948,0.916975264226086
"KCNE4",0.848206280070981,0.889466091724212
"KCNH6",-0.570023173774458,-0.453770047248101
"KCNK16",-0.453890614780525,-0.647974701366096
"KIF12",-0.840799972106428,-0.664190777074377
"KISS1",-0.574181881270947,-0.633932097214661
"KLC1",0.887254464754753,0.874102800633611
"KLF10",0.957808318202866,0.96279192794108
"KLF5",-0.659533384327101,-0.429788920438805
"KPNA6",0.774873957978718,0.809650049779657
"KRTCAP2",-0.842968021846713,-0.70338129850456
"LAGE3",-0.707478833503656,-0.108914519954348
"LAMP1",0.897228497673161,0.780910346098521
"LAMP2",0.946714569760586,0.863633849082255
"LAMTOR5",-0.607661980705069,-0.317437783062399
"LARGE2",-0.31460764274319,-0.632740876800309
"LARS1",-0.350137026851352,-0.334193188453954
"LDLR",0.668389470959954,0.797070287469932
"LDLRAD3",0.813804571125838,0.766218208477015
"LEMD3",0.625585663879999,0.904294795346163
"LEPROT",0.826075648287181,0.890219650142851
"LHPP",-0.52423510936028,-0.435905221928847
"LIMCH1",0.936109546956357,0.82036111584814
"LIMS1",0.89814604356056,0.812276034961971
"LINC00595",-0.218050155864518,-0.601135900437131
"LINC00632",-0.545468953017003,-0.337792248669832
"LINC01018",-0.29082582421865,-0.636028312543915
"LINC01091",-0.683129772843861,-0.900624701771631
"LINC01116",0.814791954360283,0.907110772421054
"LINC01612",-0.397018779277807,-0.702647797860431
"LLGL2",-0.878357787387784,-0.736117329482177
"LMO2",0.754689697540222,0.959768398255511
"LMO7",-0.816327655849471,-0.657719215687925
"LRP10",0.837556717691909,0.834310591205192
"LRPAP1",0.965724707995231,0.78588468693156
"LRRC2",-0.62082352834322,-0.406389334860019
"LSAMP",0.961400700351426,0.870630533806571
"LSM5",-0.623188122597823,-0.380349166089845
"LY6K",-0.420738606851583,-0.659335879577166
"LYPD3",-0.492794013933052,-0.647362271596276
"LZTS1",-0.0749814384669291,-0.785311530755275
"M6PR",0.906631696825518,0.832589971634696
"MAB21L4",-0.775516918852032,-0.457022483414107
"MAFB",-0.850575999578612,-0.875566053194388
"MAFF",0.786187610248523,0.920025103360374
"MALAT1",0.970349058489398,0.895111880690228
"MAP2K6",-0.417247368529389,-0.437264398856003
"MAPRE2",0.708857697723632,0.833401074598095
"MARK1",-0.679303528241166,-0.087561218533453
"MATR3",0.754826784302763,0.95383678462828
"MBNL2",0.874626120223956,0.968268228272824
"MCL1",0.596953831470652,0.854960228048502
"MCOLN3",-0.568794748189814,-0.772518070914035
"MDFIC",0.925667756674967,0.916616784636788
"MDM2",0.741540957782438,0.888604976613981
"MEG3",0.940354592049086,0.703933591743004
"MESP1",-0.536858703819763,-0.657376690487357
"METAP2",0.943820216782535,0.932683540902777
"METRN",-0.628786190396276,-0.822303072898887
"MGST2",-0.19949188362227,-0.493835168574607
"MICU1",-0.0842481984374256,-0.63975379438758
"MID1",0.819428063372506,0.9052885008792
"MIS18BP1",-0.0993473751118299,-0.690694578890538
"MISP",-0.886476843147905,-0.746895021200077
"MLXIP",0.824817526691803,0.849516476258374
"MOCS2",-0.593245045817838,-0.591671032581351
"MORN5",-0.34625522620628,-0.804118290404271
"MR1",0.833539752356592,0.867763828825337
"MRLN",-0.871488986289362,-0.74790866660455
"MRPL17",-0.310584348532351,-0.611744698912095
"MRPL54",-0.805640880833925,-0.575717647710724
"MRPS33",-0.676043061936962,-0.264908414260445
"MRPS34",-0.305116036788951,-0.669743020003767
"MRPS6",-0.378130489761862,-0.782528645590892
"MSI2",0.855409603676013,0.884197772172624
"MSN",0.936218513415403,0.977484845582952
"MT1E",-0.814512038091154,-0.868166168977266
"MT1F",-0.873417529082081,-0.834209980421368
"MT1G",-0.669541046919516,-0.419755251393465
"MT1M",-0.666855114790994,-0.662255675206936
"MT1X",-0.858958640873101,-0.938737594699759
"MT2A",-0.824134321137724,-0.874362155017745
"MTDH",0.589938670872137,0.956487700131677
"MTPN",0.774568155561405,0.933163606340777
"MTUS1",0.901630984951688,0.930728289139085
"MYH10",-0.920142197093221,-0.615713474272628
"MYO1B",0.901583690861614,0.887223467823327
"MYO1D",0.775657393159798,0.785468838863066
"MYOM1",0.93889456555504,0.837795404718872
"NAV2",0.901176365075538,0.81636911543106
"NCOR2",0.89549050057906,0.847971352568178
"NDRG4",0.934183124976622,0.891295083812524
"NDUFA3",-0.927705267030789,-0.301254312930568
"NDUFB10",-0.628977756581865,-0.0395172621625799
"NDUFB11",-0.688163142163988,-0.550125376167636
"NDUFB2",-0.889209832295911,-0.45998919553257
"NDUFB3",-0.775963536112288,-0.643593075045346
"NDUFS4",-0.856145776929029,-0.306646007929773
"NDUFS6",-0.829521030299197,-0.623128076098145
"NEAT1",0.958007640887762,0.971206770876322
"NEDD9",-0.661856295767156,-0.760601095547494
"NEGR1",0.934751750524044,0.822847150443356
"NENF",0.913248675880612,0.911061058304622
"NFIC",0.760970220064382,0.935563159352061
"NHERF1",-0.365363068837878,-0.751747151345716
"NME5",-0.259124934414897,-0.561826032978508
"NOP10",-0.796268491820098,-0.586950757596909
"NORAD",0.802664495516972,0.949527692206165
"NPAS4",0.40542893203489,0.918684750536618
"NPC1L1",-0.33467642870143,-0.644664622759351
"NPTN",-0.610141148304953,-0.452992870626219
"NPY",0.962860542315915,0.720768520247397
"NR1D2",0.765537760770851,0.860317666597493
"NR3C1",0.792859670215054,0.831994863286331
"NR4A1",0.873894134478842,0.743780791536317
"NRIP1",0.893840813123946,0.951905631256469
"NRP1",0.906307958274373,0.830923307531956
"NRXN2",-0.719035181456149,-0.214780359435248
"NSD3",0.706782039018124,0.917491863341768
"NSG1",-0.880872910611661,-0.755928102638362
"NT5C2",0.748330955794503,0.897139607454986
"NT5C3A",-0.743345845897588,-0.365517341213268
"NUDT9",0.852792613548019,0.947164380852767
"NUP58",0.576507094478449,0.953962331815265
"ONECUT2",0.901585184663189,0.909883049839023
"OPN3",-0.633566432644024,-0.28261557440711
"ORAI2",0.898758139768386,0.93595958867841
"ORMDL2",-0.64027309568598,-0.226496554161673
"P2RX6",-0.275660487003181,-0.429344177719257
"P2RY1",0.861657120417803,0.6615668952749
"P4HB",0.959848916133324,0.879537323680072
"PAFAH1B2",0.760788569065476,0.853147760278771
"PAIP2",0.695456472161964,0.855752653460897
"PARVB",-0.816589196882328,-0.848927261983289
"PBLD",-0.796596975671209,-0.063919056586204
"PCBD1",-0.881716989836574,-0.805321361790871
"PCBP2",0.702434633458826,0.823400711866414
"PCCB",-0.797133398331331,-0.39384771088101
"PCDHB4",0.821496222815102,0.897651807277935
"PCMT1",0.879885593831022,0.858961795017168
"PCNP",0.787971193314471,0.80041490344207
"PCP4",-0.651871858776708,-0.592885030349803
"PCSK1",0.958816006078534,0.733925655987916
"PCSK2",0.812128217191389,0.864078917522172
"PCSK9",-0.528863984271265,-0.772549712794072
"PCYT2",-0.289698791889325,-0.541407421380969
"PDE2A",-0.197449114149768,-0.507711838456252
"PDE3A",0.882796217676021,0.895351535671587
"PDE4B",0.927286258108195,0.867680498484028
"PDLIM2",-0.918763403123536,-0.911917802674752
"PDLIM4",0.938125504452456,0.949315844066815
"PDLIM5",0.799252366642646,0.83955031206353
"PDZD2",-0.322649210913877,-0.774052717189999
"PDZK1",-0.453852301899746,-0.617980933042875
"PEMT",0.951319595583852,0.852708636739825
"PFDN4",-0.746606438310713,-0.231539596951801
"PFN1",-0.892026488711212,-0.549683643791821
"PGRMC1",-0.83615528560018,-0.390776848706517
"PHIP",0.804025415998673,0.835248921674435
"PHLDA3",0.897201794433375,0.91824799818408
"PHLDB2",-0.719519957194066,-0.416537230981241
"PHLDB3",-0.557771839972027,-0.508842092376722
"PIGP",-0.796556126077066,-0.956427161883434
"PIN4",-0.814600911546352,-0.42334084224536
"PIPOX",-0.665434393268596,-0.842821587517048
"PITPNA-AS1",-0.48595321296927,-0.50027254341272
"PITPNC1",0.719995436510661,0.94248800609616
"PJA2",0.613223428190622,0.966980965423222
"PKIB",-0.919123907397473,-0.109048689083377
"PLA1A",-0.465897101110319,-0.814355443158816
"PLCH1",-0.503900102006637,-0.563158049812872
"PLEKHA1",0.901377522975095,0.906354573773468
"PLGRKT",-0.813422261150056,-0.711250942221295
"PLK3",0.725115027811477,0.916020031485797
"PLOD2",0.898263033429605,0.93278083255787
"PLUT",-0.434071062133507,-0.49361180446475
"PNKD",-0.478060550504695,-0.262379553954602
"PNPLA8",0.579747826311085,0.959147695556967
"PNRC1",0.852370375219186,0.812601301557794
"POLR2F",-0.350021462253153,-0.242728441337288
"POLR2J",-0.724989215946891,-0.548286468949272
"POLR3K",-0.433227055244487,-0.767996933322833
"POT1-AS1",-0.687103999159453,-0.509196512550763
"POU2AF3",-0.293687745932475,-0.432263918838714
"POU6F2-AS1",-0.616405084680673,-0.296152342296125
"PPDPF",-0.931531496802809,-0.0369721774281866
"PPFIBP2",-0.420560763560756,-0.651106244772007
"PPM1K",-0.558246199534691,-0.745780742766699
"PPP1CB",0.907913657233963,0.903694305522809
"PPP1R14C",-0.682293021715595,-0.598160248537517
"PPP1R15A",0.550167962916664,0.934456080771243
"PPP1R1A",-0.970241083446289,-0.926197773196915
"PPT1",0.869140080562331,0.757958900031764
"PRDX5",-0.746313329127556,-0.736323185874092
"PRKAR1A",0.645821312913782,0.814754766116288
"PROC",-0.405803117710747,-0.829401535086503
"PRRC2B",0.858000942894061,0.739349995976654
"PRSS22",0.856329171191216,0.908589951309212
"PSAT1",-0.667806568027298,-0.110325716473935
"PSTK",-0.356044614855864,-0.601671876073829
"PTAR1",0.832529229516656,0.826338546780098
"PTBP3",0.62807731866363,0.846855481074971
"PTPN13",0.923155404764458,0.712494282328849
"PTRHD1",-0.632078795651451,-0.798475559363089
"PTTG1IP",0.826421639698281,0.859301861086184
"RAB27A",0.885611456996365,0.916202744608414
"RAB3A",-0.443363540315275,-0.560927369032762
"RAB3B",0.842872055657256,0.925278363582807
"RALGPS2",-0.56865846826685,-0.582238659125588
"RAMP2",-0.645434290956215,-0.541627817576777
"RANBP2",0.866684230707412,0.85289116496712
"RASGRP1",-0.835124949607996,-0.48680159223696
"RASSF1",0.710720495423164,0.909735058254206
"RBM3",0.920689407897219,0.956720066627565
"RBP4",-0.927611269114794,-0.759324051327096
"RBPMS",-0.821071781806586,-0.2872171340483
"RC3H2",0.743847404279806,0.854293554956907
"REG3A",-0.607626153479281,-0.807677853391096
"RETREG1",0.957720707028234,0.963950620764896
"RFX6",-0.965713167520369,-0.252994549045441
"RGS4",0.965331434631073,0.794478106971051
