"","DropSeq T2D status (All)","PANCDB T2D status (All)"
"CCDC186",0.119696248244363,0.92044074986066
"CCDC191",0.91826311485973,0.792396406636133
"CCDC28B",-0.588440156969353,-0.916190313565862
"CCDC34",-0.859535270924444,-0.561800044910801
"CCDC47",0.816179921631613,0.821273784595312
"CDC42BPB",0.647799393542033,0.836096469036217
"CDK12",0.548158443911672,0.919297520120404
"CDK5",-0.17560800289378,-0.889024091142476
"CDKN2A",-0.811335788295993,-0.795415105561577
"CENPX",-0.516997920431551,-0.895693630641927
"CEP15",-0.831648540621779,-0.915682723803664
"CEP192",0.659503194357944,0.821343851009361
"CEP250",0.439368402496995,0.896005797337072
"CEP290",0.336084854600647,0.817427528808814
"CEP350",0.583035317589156,0.97285735951051
"CEP85L",0.615962111878915,0.912948837089447
"CERK",0.896309618481711,0.608822172820078
"CFAP44",0.841855180426213,0.830552459545831
"CFL1",-0.902827962408882,-0.97888927910967
"CHCHD6",-0.164851478035944,-0.916492797724286
"CHD8",0.401502711463983,0.970910357538664
"CHD9",0.546349876770886,0.935226051758542
"CHMP2A",-0.585506467712611,-0.948688681161618
"CKS1B",-0.705165294409789,-0.701985191863882
"CLCN3",0.668032540406719,0.958640825644306
"CLGN",0.776979025218208,0.955883683134765
"CLIP1",0.42853587390266,0.963933119694822
"CLOCK",0.560684021251614,0.641256088042845
"CLSTN1",0.634293733276374,0.89242836128443
"CLTC",0.629371980790016,0.896628818376683
"CMTM4",0.640550020976968,0.919426845560443
"CNIH2",-0.823168024931676,-0.943248701203541
"COMMD4",-0.48784201408501,-0.747531560710986
"COPA",0.76623948370354,0.769705759607601
"COPB1",0.697391588338646,0.795392286363742
"COPE",-0.671325778104267,-0.871857049129413
"COX14",-0.749045188101981,-0.383454278006566
"COX4I1",-0.466284197634845,-0.111021923613015
"COX5A",-0.286317378038574,-0.953042255457584
"COX5B",-0.865822970315994,-0.973287682112815
"COX6A1",-0.940384980818087,-0.942082808393685
"COX6B1",-0.90879232915376,-0.912932949846547
"COX6C",-0.901778077953813,-0.866898217541201
"COX7A2",-0.876277532236156,-0.87759384003533
"COX7A2L",-0.406936300567064,-0.865825079912321
"COX7B",-0.81176693807142,-0.912201444836923
"COX8A",-0.819070836212691,-0.867909573881506
"CPLANE1",0.895441071767129,0.941385013352797
"CRIPT",-0.664293628783457,-0.885860256734687
"CRNKL1",0.395880158134434,0.923185712059597
"CRYBA2",-0.835906140403818,-0.952875950213494
"CSDE1",0.658585354711302,0.897112627738203
"CSTB",-0.435938681878316,-0.93652275289349
"CUL3",0.478218373016215,0.936209361808819
"CUX1",0.607986889381534,0.850396689663725
"CYB5A",-0.51502275109229,-0.972013545421008
"CYP3A5",-0.59530389247665,-0.588482599028551
"DCAF5",0.433018638650007,0.952627279177913
"DCTN3",-0.552977881026968,-0.923286363250336
"DCXR",-0.569214112557822,-0.936110143040761
"DDT",-0.726717181113848,-0.975227468886158
"DDX17",0.694781362506144,0.932724676533939
"DDX24",0.144143174362716,0.965443028775168
"DDX42",0.662727476520148,0.938840597694769
"DDX6",0.44866712098243,0.957782973213112
"DENND4A",0.700403968039439,0.935521800010629
"DGCR6L",-0.460462047800274,-0.926959630054467
"DHRS4L2",-0.562822355630862,-0.908532341855456
"DIAPH1",0.454236866853188,0.933409922475958
"DICER1",0.745060482086576,0.932444275368666
"DLL3",-0.296488982865146,-0.894428996639322
"DMAC1",-0.44678684252168,-0.911374738472706
"DMXL2",0.627729257996941,0.64513918294384
"DNAJA4",0.852038213123384,0.814314144754653
"DNAJC19",-0.750602578069991,-0.840078854746241
"DNPH1",-0.750525122868164,-0.949089977181516
"DOP1A",0.677929538197596,0.969020529853856
"DPY30",-0.75940653349801,-0.935036091205765
"DRAP1",-0.91030988493784,-0.958644701157413
"DSG2",0.618061667098737,0.925334520057161
"DSP",0.836529455336724,0.826624053285817
"DST",0.60341892928307,0.950819545993504
"DUT",-0.181457640049369,-0.907299594548338
"DYNC1H1",0.728186225280408,0.902436281184551
"DYNLL1",-0.482237940319942,-0.901090396594157
"DYNLL2",0.31892831112556,0.950567487253523
"DYNLT1",-0.595468857208299,-0.937371145448507
"ECPAS",0.630478406996448,0.944917708388662
"EDEM1",0.649004642772788,0.950866627122734
"EDEM3",0.615757267023063,0.968845896076024
"EEA1",0.439760205762813,0.930246241995772
"EEF1B2",-0.222702251794915,-0.560471909667232
"EIF2AK2",0.560005491360491,0.931590196528318
"EIF3G",-0.0861589876185209,-0.891024470018275
"EIF3K",-0.375920773245945,-0.925779747492422
"EIF4G3",0.522331099180448,0.930345589871346
"EIF6",0.481245407013204,0.98537441739222
"ELL2",0.606666813909627,0.958182235307769
"EMC6",-0.35316605308865,-0.823781136950389
"ENSA",-0.379743362157462,-0.66068269756503
"EP300",0.437793566125291,0.971805029695713
"EPHX1",-0.698748787788345,-0.71088358232719
"EPRS1",0.659359131823552,0.721853164698925
"ERC1",0.739514613878549,0.896844664246593
"ERCC1",-0.345909587511514,-0.908253060205295
"ERCC6L2",0.626153253927327,0.938517801542345
"ERG28",-0.148406256861359,-0.856027683140732
"ERI3",-0.344794789623983,-0.794365714713821
"EXOC1",0.520449682114986,0.930056242336709
"EXOSC1",-0.233552754513937,-0.721823247060627
"FAAP20",-0.789594049622431,-0.175178988816228
"FADS2",-0.899895532072265,-0.820065165759547
"FDPS",-0.462990668760913,-0.238471194603766
"FDX2",-0.526372356387074,-0.860635804833066
"FER",0.647611116433938,0.656475675370547
"FGB",-0.203088177937068,-0.589592909800863
"FGG",-0.360129657339564,-0.656895195762426
"FIS1",-0.365032199495124,-0.943033996916069
"FKBP11",-0.34523476836107,-0.874120699506702
"FKBP1A",-0.126538933399162,-0.931471469245202
"FLYWCH2",-0.65745926892306,-0.928112929941165
"FOS",0.911295813288122,0.956844528470521
"FOSB",0.644796892205685,0.920361516773164
"FOXP2",0.710911456076053,0.803272194318541
"FRYL",0.588114914058654,0.89081327554866
"FTH1",-0.936980431572216,-0.886304541979165
"FXYD5",-0.899479653902097,-0.878494292050364
"FXYD6",-0.638432518290655,-0.813801554671919
"G3BP2",0.765146791526014,0.875092113451583
"G6PD",-0.395248845172467,-0.811440370131156
"GABARAPL2",-0.436907697899962,-0.670837944457634
"GALNT1",0.60819053231847,0.939999857355302
"GAMT",-0.540729739428393,-0.952380382524327
"GAPVD1",0.808275213370541,0.949751773469215
"GARIN5A",-0.372004410073956,-0.80605382137231
"GCC2",0.277522210157717,0.948353673769868
"GCG",-0.783137491584457,-0.926087587331516
"GET3",-0.750306419002931,-0.818105047142418
"GIGYF2",0.446428454753408,0.934896744540828
"GLG1",0.844994957547579,0.795419743885668
"GLS2",0.889883159763287,0.823915256518726
"GNG5",-0.82491580357422,-0.918144514747778
"GNG7",-0.00466322411135538,-0.910393809396312
"GNL3",0.612773129237589,0.844364727662815
"GOLGA2",0.415122137067097,0.892528685773986
"GOLGA3",0.678732154886962,0.951914879933729
"GOLGA4",0.84016553681576,0.979956173359596
"GOLGB1",0.748195000940602,0.975934355689157
"GOLM2",0.794540208342514,0.958340996736518
"GPATCH2L",0.494035419971217,0.959103953118653
"GPX1",-0.672283110590188,-0.930235475536272
"GPX4",-0.867954261904425,-0.971193611837258
"GSTA4",-0.55081521455979,-0.856673681916352
"GSTK1",-0.464748655666409,-0.809433146295987
"GSTO2",-0.542672607216284,-0.74526270315095
"GSTZ1",-0.390926915123131,-0.830620261410685
"GTF2H5",-0.717914853203547,-0.774509034288702
"GTF3C4",0.577390407763711,0.928599013189862
"GTF3C6",-0.389087442144845,-0.976798844548676
"GUK1",-0.728489298437009,-0.419263351832838
"H1-2",-0.66650444892757,-0.582779778079152
"H2AZ1",-0.438368547685985,-0.971917192705869
"H2BC12",-0.767346476317449,-0.20129860703572
"HAGH",-0.0527218117806637,-0.964340147762997
"HAGHL",-0.262687555739212,-0.703926090160273
"HCFC1R1",-0.619242123720462,-0.935593170053307
"HECTD1",0.706296787189975,0.955207157121833
"HELZ",0.803043657780311,0.920770425109502
"HEPACAM2",-0.508185782486088,-0.880155485281778
"HERC1",0.447621604652571,0.947069417764116
"HIGD2A",-0.668279322455554,-0.94452666481509
"HINT1",-0.795837588236876,-0.95097912135912
"HINT2",-0.749726492979602,-0.585727866701817
"HIPK2",0.745806385131176,0.52691855965425
"HIPK3",0.598351617939313,0.959860810751365
"HMGN1",-0.745302363060231,-0.74709537106161
"HMGN3",-0.551139095103023,-0.890372340732051
"HNRNPL",0.467972831670789,0.930544937437548
"HNRNPM",0.475713334660641,0.946071610066673
"HNRNPU",0.421055218894643,0.8418350537866
"HOOK1",0.469095044363132,0.858620038917035
"HPS1",-0.0367531218125678,-0.619483323653726
"HS3ST1",-0.399011317437741,-0.637699895434828
"HSBP1",-0.882612122259001,-0.954904631326697
"HSD17B10",-0.252796578074206,-0.949456352687517
"HSD17B14",-0.671883092764194,-0.937071384230485
"HSP90B1",0.775827073927251,0.600627788608993
"HSPB1",-0.783270930596294,-0.773218565949933
"HSPE1",-0.885663222087058,-0.909015765144433
"HUWE1",0.590719930785297,0.883324446839902
"IAPP",-0.788614869515242,-0.842618637723404
"IBTK",0.617677811740822,0.911409849188658
"IDNK",-0.601524768055723,-0.811705295777618
"IDS",0.883005499900595,0.9653811632228
"IER2",0.671814490833488,0.968795737907786
"IFI27L1",-0.259942988453169,-0.758919464884739
"IFI6",-0.65638775888453,-0.956627489150873
"IFIH1",0.794254651362698,0.701576478166711
"IFITM2",-0.829984731279432,-0.871352596204119
"IFNAR1",0.639489864472285,0.921578568539307
"IFRD2",-0.275196822504764,-0.650904630367293
"IFT25",-0.615265333525171,-0.832820105446989
"IFT27",-0.37755637514933,-0.822065705842749
"IGFBP2",-0.820151511943783,-0.875834587442465
"IL1R1",0.471715353779263,0.89577976554006
"IL6ST",0.477071668811033,0.979161189430601
"ILF3",0.377741978058193,0.931262611816098
"INO80C",-0.511577646632548,-0.868052174061444
"INO80D",0.486901902664992,0.941570193909611
"IPO7",0.569673070509004,0.961457153147777
"IQGAP1",0.432677616034233,0.775197464505506
"ISCA2",-0.359545133767477,-0.871716657148725
"ISCU",-0.516633434633119,-0.448833576254686
"ISOC2",-0.289649776201876,-0.955484541311325
"ISYNA1",-0.0308853802768844,-0.61130553564252
"ITCH",0.664941877274198,0.970830670384896
"ITGAE",-0.226293504102148,-0.873829690928413
"ITGB1BP1",-0.384729750682869,-0.872141030565777
"ITPA",-0.396314374199764,-0.907271918897537
"JMJD1C",0.347450999111291,0.970768861253668
"KCNQ1OT1",0.416226948019994,0.948431698277532
"KIAA0586",0.84372230840492,0.880120159627748
"KIDINS220",0.674767628064681,0.783456527336496
"KIF1B",0.421955869632601,0.85592932877772
"KIF21A",0.297552366667648,0.791367588693676
"KIF3B",0.627216085449308,0.945958507506852
"KMT2A",0.357999736861908,0.944423571423647
"KMT2C",0.630227062244427,0.97386767129294
"KMT5A",0.535263985142939,0.908858650385547
"KRTCAP2",-0.441299180708329,-0.869664680566019
"KTN1",0.432944143133321,0.885344479527678
"LAGE3",-0.723675579091407,-0.941528921689956
"LAMTOR1",-0.137821455403902,-0.716274078989117
"LAMTOR2",-0.53984782119069,-0.899563160300788
"LAMTOR4",-0.847258379388341,-0.947852555397971
"LAMTOR5",-0.762503900851456,-0.959383405691035
"LEMD3",0.436652339022487,0.920554557038681
"LHPP",-0.23114786418347,-0.867644517081939
"LIN7B",-0.425605858185891,-0.96082512095417
"LMAN1",0.830713098963967,0.880615856966264
"LONP2",0.661403773949126,0.842508233018464
"LONRF2",0.442578975653231,0.947030969730453
"LPGAT1",0.778013839815258,0.979058735084737
"LPIN2",0.594502813886369,0.968719854531417
"LPP",0.589908648260287,0.834178021183632
"LRRC58",0.744553386484989,0.917151035366466
"LSM3",-0.660100124120437,-0.856461532414081
"LSM4",-0.502014830514846,-0.968665811506692
"LSM6",-0.473758089151386,-0.855232484932551
"LSM7",-0.830094439423616,-0.884853180395398
"LTN1",0.525593438141632,0.887333070655402
"LYRM4",-0.604913369384659,-0.85024474553681
"LYSET",-0.586663180737403,-0.816089915691862
"MAP1B",0.333528417587628,0.939707585723622
"MAP3K2",0.454018555261504,0.97347465710241
"MAP3K21",0.729016558143711,0.79891066614336
"MAP7",0.258164101969915,0.786669976717
"MARF1",0.377197480564052,0.943759726434281
"MARVELD2",0.597819766316144,0.927880094862507
"MATR3",0.59467186273378,0.964012464035012
"MDM4",0.409283739387136,0.984490506724989
"MDN1",0.853957289027041,0.812712422357649
"MEA1",-0.476609523419789,-0.975574240735288
"MED13",0.604236402592544,0.97225073227048
"MEGF9",0.690071764622558,0.904791891540582
"METAP2",0.662388700922941,0.845607653278874
"METTL26",-0.0435360071580698,-0.944974601951194
"METTL5",-0.140706261880175,-0.858446836440657
"MFSD6",0.638665404870809,0.906552517048832
"MGST2",-0.347870582644122,-0.844558045682519
"MGST3",-0.761880321198067,-0.952801859934512
"MIA2",0.869818108190495,0.961301155173094
"MIA3",0.789835298773632,0.955312151166918
"MIB1",0.382012873858576,0.963717304853546
"MIEN1",-0.842505288340558,-0.904908554162847
"MIGA1",0.698171082905688,0.966740353612716
"MKLN1",0.686623024762659,0.970584495613551
"MMAB",-0.547397096665003,-0.901266489589097
"MOSPD3",-0.734882011251529,-0.672428768357356
"MPC2",-0.563483435269293,-0.969381693757586
"MRPL14",-0.563132836728403,-0.921777914627402
"MRPL15",-0.0395176772018112,-0.787733191562562
"MRPL22",-0.716504025674611,-0.873415271470121
"MRPL23",-0.193282919834267,-0.948098621716518
"MRPL24",-0.440942201700587,-0.869752201985826
"MRPL34",-0.408277519322429,-0.968437851709943
"MRPL36",-0.737835742959288,-0.931361700542919
"MRPL40",-0.449098790145738,-0.936303509431502
"MRPL43",-0.169468006560247,-0.961943723443368
"MRPL48",-0.639444891311187,-0.88906765680765
"MRPL51",-0.576623945399329,-0.961945013975173
"MRPL53",-0.836405888441115,-0.674751411156645
"MRPL54",-0.656799543338491,-0.962441501035878
"MRPL57",-0.585555335797942,-0.69553455117741
"MRPS14",-0.359703179049758,-0.800753197244099
"MRPS15",-0.28067374020212,-0.927318753014859
"MRPS21",-0.673078934282961,-0.712498428186892
"MT1F",-0.642209004981224,-0.932392261299539
"MTDH",0.543728314386295,0.887014625993303
"MTREX",0.448090577942597,0.859335811585892
"MTRNR2L1",0.768192365104285,0.854080931292679
"MTRNR2L2",0.38327430468196,0.96887035181759
"MTUS1",0.709695691748082,0.838712362807225
"MYEF2",0.403269026162228,0.964838732985652
"MYL6",-0.897593540577369,-0.95834710815891
"MYL6B",-0.795264940998624,-0.971816449784014
"MYO5A",0.869513310299273,0.717743473606385
"MYO6",0.651543983055325,0.846149470148231
"MYSM1",0.468901015116703,0.937224454870131
"MZT2A",-0.799212534284667,-0.817735698792124
"N4BP2",0.656265633342918,0.947455143437212
"NAA10",-0.128786540410013,-0.940068330984169
"NAA20",-0.254092982193216,-0.946109516119618
"NAA25",0.686785887241349,0.844591266639834
"NAPRT",-0.385230219154261,-0.727920184096411
"NDUFA11",-0.730565838271242,-0.977968021944767
"NDUFA12",-0.77872495268989,-0.975173770483013
"NDUFA2",-0.834194790310236,-0.952544923551576
"NDUFA3",-0.867286282840986,-0.954769813059146
"NDUFA5",-0.443365976438081,-0.9412963592766
"NDUFAB1",-0.666038309920611,-0.970232109885343
"NDUFAF3",-0.631483612650239,-0.952216250596958
"NDUFAF8",-0.567217904744561,-0.954380200618946
"NDUFB10",-0.80520664901281,-0.941717444095933
"NDUFB11",-0.668708868631358,-0.938237683132559
"NDUFB6",-0.785404806158525,-0.936220138044215
"NDUFB7",-0.780948089191,-0.790368459815382
"NDUFB9",-0.862182696959441,-0.788318265562344
"NDUFC2",-0.864958655783512,-0.981978820611388
"NDUFS3",-0.0481355111013894,-0.955450478992961
"NDUFS4",-0.847086562954404,-0.956977709576126
"NDUFS7",-0.0354743323777014,-0.910480085144518
"NDUFS8",-0.388670628498483,-0.897254053521711
"NEAT1",0.929122036895375,0.907503300455147
"NEDD8",-0.74237743129168,-0.947509049958069
"NHP2",-0.630927714163891,-0.924926138954695
"NIPBL",0.4014086724849,0.976212155817239
"NKTR",0.4271921350046,0.972557328878388
"NME3",-0.148568485305451,-0.929630755761456
"NME4",-0.424088211314778,-0.941086807210437
"NPM3",-0.570351057600444,-0.8305629023151
"NPTX2",-0.313278079050184,-0.827808650162774
"NR0B1",-0.722442490916412,-0.394209022631733
"NRDC",0.667439965740112,0.625082667152854
"NRIP1",0.327803395803573,0.953280793637902
"NSD1",0.607381536107269,0.950012476381765
"NSD2",0.546138428034668,0.850027562046673
"NSD3",0.659891056510956,0.906596906604984
"NSG1",-0.597297127489927,-0.822774152269271
"NUDT14",-0.432553961728475,-0.975803375621965
"NUPR2",-0.130851580613456,-0.960671753911467
"NUTF2",-0.680105188794588,-0.912841577959743
"OCIAD2",-0.640508721859144,-0.850999283273538
"ODR4",0.753189530277729,0.672145057433035
"ORMDL2",-0.334931410797946,-0.755825048984457
"PABPC4",0.412693341376143,0.966537758342773
"PAFAH1B3",-0.402120967289626,-0.972161165414791
"PALS2",0.647475430988467,0.915187448229562
"PAPSS2",0.89265406071314,0.799434471795895
"PARK7",-0.572027899497188,-0.972942789668447
"PARP14",0.738821267166214,0.827096674604031
"PART1",-0.872755742456262,-0.824188361301148
"PARVB",-0.748845758251562,-0.957168495702277
"PATJ",0.642198573501076,0.920237126887279
"PAXBP1",0.55439658887004,0.897094586403257
"PBRM1",0.564790279869032,0.97697916030414
"PCBD1",-0.712009376027082,-0.938570753032131
"PCF11",0.535548505704671,0.880028083692213
"PCNT",0.778162271697693,0.665839470184474
"PDE4D",0.828549447735697,0.923613631407189
"PDE4DIP",0.712508276199123,0.923407390879618
"PDLIM2",-0.591954204774473,-0.89750189322895
"PDS5A",0.795928383648992,0.910051278724319
"PDS5B",0.504235594754257,0.899116373793199
"PDZK1",-0.254424177027155,-0.870708361985431
"PEBP1",-0.147038474839755,-0.938576230160608
"PFDN5",-0.808827537362935,-0.906241303489528
"PFN1",-0.932538245743866,-0.959374550059286
"PHF3",0.664263526563194,0.969988159237972
"PHPT1",-0.649579486560223,-0.965759759439359
"PIGP",-0.216924205486381,-0.897235221429897
"PIK3C2A",0.403772632024386,0.962614834401427
"PIK3R1",0.662106083409421,0.879784363739536
"PIN1",-0.734530169925464,-0.944017087544504
"PJA2",0.406306351334331,0.958589449559523
"PKN2",0.583950988662387,0.967645680246465
"PLEKHB1",-0.244648042913185,-0.843466497961333
"PLIN3",-0.274756528976279,-0.504143071343967
"PLOD2",0.765787064708738,0.941410754329897
"PLP2",-0.128991205666523,-0.978645974100263
"PMF1",-0.578705864911168,-0.864760693348925
"PMVK",-0.178192422896938,-0.960165830410807
"PNKD",-0.646685901121632,-0.901629327484789
"PNN",0.2327161800467,0.970247882593063
"POLR2E",-0.251923488926821,-0.955907862567707
"POLR2F",-0.762989225314236,-0.970692858700663
"POLR2K",-0.719816477848436,-0.946272442190982
"POM121C",0.483346222539647,0.973571917380087
"POP5",-0.112478470948758,-0.887364200513945
"POP7",-0.0704315780111019,-0.857858804008064
"PPARA",0.664984004954283,0.895574348245685
"PPDPF",-0.904495816919338,-0.974023064358503
"PPFIA1",0.63718578160333,0.893541137917082
"PPIP5K2",0.521757732947316,0.883133696945554
"PPM1L",0.59267830914659,0.84856286147454
"PPP1R15B",0.67159615728453,0.840397452024661
"PPP1R1A",-0.368515112311691,-0.938665532896153
"PPP4R3A",0.513289964554824,0.972331779778743
"PPP4R3B",0.658297108066605,0.888681078614005
"PPP5D1P",-0.439007405394378,-0.627728555140228
"PRDX2",-0.720053499444857,-0.96608584703225
"PRDX5",-0.607360321318158,-0.980815196918406
"PRDX6",-0.140759667292982,-0.383200245890136
"PRKAG2-AS1",-0.134709037235223,-0.892177153012417
"PRMT1",-0.238217863996881,-0.924492948372999
"PROX1",0.657228032702679,0.940423886652367
"PRR14L",0.619203819512133,0.966401871087568
"PRRC2B",0.532902635314829,0.953453631719762
"PRRC2C",0.45334715063984,0.957877352546518
"PRTFDC1",-0.528335514949157,-0.724004053130824
"PSME1",-0.852682550234597,-0.954416147110333
"PSME2",-0.524421557446796,-0.960210116707192
"PTBP3",0.67077679337833,0.942219424985342
"PTPN11",0.46299042360851,0.972893858631296
"PTPN13",0.856657508983077,0.863716729563716
"PTPN18",0.191022482206228,0.945931213776153
"PTRHD1",-0.710184706733725,-0.907673613589755
"PTS",-0.398070513987265,-0.957390467890464
"PUM1",0.490178643348623,0.879597203036254
"PUM2",0.69569442964725,0.946035897577365
"PUM3",0.427622378524435,0.893293132235713
"PURA",0.590711261471381,0.908933111496539
"RAB26",-0.0924343086354418,-0.815964113942359
"RAB3B",0.868867286279685,0.855363756215665
"RAB3GAP2",0.645786187865584,0.923580720172893
"RAB5C",-0.498992311266423,-0.832791888638467
"RABGAP1",0.732627362436678,0.87820647783617
"RAD50",0.638116775715796,0.831052480759061
"RAMP2",-0.521247751703571,-0.933910341445867
"RANBP1",-0.282578521314608,-0.946894630047509
"RANBP2",0.693156068364621,0.908742822113984
"RBM33",0.594626054843685,0.972724875485152
"RC3H1",0.326788910454078,0.940742401251953
"RECQL",0.664293992811039,0.947245675032541
"RERE",0.267923386639433,0.960290412014877
"REV3L",0.702195611186854,0.933774506370971
"RFX3",0.598920208464308,0.861069673433414
"RHOQ",0.699403868691648,0.965984029065461
"RIDA",-0.150112337556563,-0.867639562110383
"RIIAD1",-0.400485781501281,-0.867222081762689
"RIT1",0.538189542193902,0.87185608763649
"RLF",0.603751054865418,0.896712591647648
"RNASEH2C",-0.429330165112587,-0.940163375044036
"RNF19A",0.35426937101075,0.956170122391419
"RNF216",0.647220989625486,0.938596409696352
"RNPEP",-0.202730127386836,-0.701232856621155
"ROCK1",0.536687936484011,0.957705355314373
"ROGDI",-0.404190829021287,-0.873099202651096
"RPL10",-0.312500530999995,-0.446889059841617
"RPL10A",-0.646374599573356,-0.985498718295806
"RPL19",-0.800920561887988,-0.941476903027556
"RPL23A",-0.81191042001088,-0.977674000990222
"RPL27",-0.896937432927023,-0.802136327459991
"RPL27A",-0.931465487224915,-0.679977038539366
"RPL29",-0.696628989330172,-0.578563931569113
"RPL32",-0.951888600855598,-0.0808960662327207
"RPL6",-0.674363633834652,-0.374313672153871
"RPL8",-0.461601342906598,-0.544835592918074
"RPS15A",-0.882472216696531,-0.194405432450929
"RPS2",-0.717351786697821,-0.218490717842395
"RPS23",-0.957266560415808,-0.265658328527352
"RPS27L",-0.89312665984071,-0.896794893700703
"RPS3",-0.85628059078828,-0.12429423404284
"RPS3A",-0.0852970937714067,-0.945981370769305
"RPS4X",-0.293597588377625,-0.439847325041891
"RPS4Y1",-0.3629690937197,-0.852392027950752
"RPS5",-0.551926881230433,-0.569119110340064
"RPS6",-0.969577764742786,-0.664880067524771
"RPS6KA3",0.762327558106186,0.917191063639596
"RPS7",-0.840269719251495,-0.810774566298864
"RPS9",-0.807081763853365,-0.227457232107356
"RRBP1",0.796509946601212,0.482133868324543
