"","DropSeq T2D status (All)","PANCDB T2D status (All)"
"CISD3",-0.5023976678598,-0.505501799930757
"CLCN3",0.259627453814857,0.671829159236034
"CLDN2",-0.62538414972509,-0.813819590329244
"CLIP1",0.762804971075266,0.844321518719613
"CLTC",0.520163611608523,0.859609790787201
"CMPK1",-0.692189734154824,-0.289692044713158
"CNGA1",-0.535240398014047,-0.700805320139466
"CNOT1",0.448073709463427,0.887428612319061
"CNST",0.578400481267621,0.608179606730308
"COBLL1",0.559302084720292,0.903795719902135
"COMTD1",-0.678041646837045,-0.835015026151154
"COPS3",-0.00245743061180629,-0.237999820402623
"COPS8",-0.109035315073802,-0.405831781406249
"COQ2",-0.385196621360709,-0.628532630561124
"COX7A2L",-0.306174463851722,-0.277008736324434
"CPEB4",0.408840745011784,0.875806561747201
"CPLANE1",0.696947500910265,0.429226997584047
"CPNE7",-0.243487453622122,-0.459157837484746
"CPSF2",0.518404208075663,0.670355079571927
"CPT1A",0.656605189318025,0.651672785490694
"CRB3",-0.410897973637416,-0.302496755452494
"CRELD1",-0.223829621531942,-0.375084793401805
"CSF3",-0.577546169260826,-0.393388929977329
"CTR9",0.393585141273774,0.843663808142615
"CTSS",-0.734577588240659,-0.55809980093146
"CWC22",0.664784535470848,0.769058588090023
"CXCL1",-0.883724980230114,-0.682308945161139
"CXCL2",-0.872351838289388,-0.381334248374708
"CXCL3",-0.537208215944092,-0.144103746994959
"CXCL6",-0.87996457970525,-0.672904794156497
"CXCL8",-0.917847965198157,-0.56277161905415
"CYB561D2",-0.384805226662907,-0.794039152054567
"CYBA",-0.81604299448318,-0.972927501919586
"CYSRT1",-0.422810958158338,-0.286168012818369
"CYSTM1",-0.345856224256187,-0.836735441229464
"CYTH3",0.429531390994687,0.810595325988636
"DCAF5",0.379206196401406,0.650390170630942
"DDRGK1",-0.214887590308864,-0.927600820387178
"DDX27",0.478806728578934,0.909011266669017
"DDX42",0.575521350255592,0.794227862562769
"DDX6",0.334576534097741,0.881382026922663
"DENND2D",-0.224793778660528,-0.469340644910669
"DESI1",-0.0860626704486309,-0.423566804037304
"DHX40",0.406265943068312,0.885415998654751
"DIAPH1",0.708771437571014,0.887659413445037
"DICER1",0.616185832715597,0.741460559165352
"DICER1-AS1",0.706291905812188,0.536361028855485
"DIS3",0.593313780180816,0.752844002579331
"DLK1",-0.42770530009533,-0.51623905012139
"DNAJB6",-0.262744721981972,-0.803402991746311
"DNM1L",0.536723078850691,0.789485329774881
"DNPH1",-0.745548842693899,-0.909795017485049
"DOLK",-0.127574322372833,-0.451420531374092
"DSG2",0.825550143070575,0.869218821766395
"DSP",0.873288480299018,0.564906410060693
"DYNC1H1",0.757848342683584,0.40467509027584
"DYNLRB2",-0.55865430077989,-0.410356352917613
"DYNLT1",-0.437324550199577,-0.618063653309901
"EBAG9",0.133788040515645,0.610488376601895
"EDF1",-0.542326696042106,-0.690693328884124
"EEA1",0.242839084000369,0.855995948754955
"EFCAB14",0.491006104412797,0.791594191582293
"EHD4",-0.172538619429075,-0.256616757203266
"EIF1",-0.226663030286884,-0.941311363625619
"EIF2AK2",0.449304064978166,0.83357792323816
"EIF2AK4",0.268351671727566,0.859297999070874
"EIF3K",-0.398847110316777,-0.880212567083442
"EIF4G3",0.427968844500162,0.532424416957978
"EIF5B",0.456138146139086,0.916539141059194
"ENDOV",-0.0501277273495241,-0.612332753767743
"EPB41L1",0.627077143165071,0.272517931706399
"EPRS1",0.827203855835439,0.909160184510009
"ERC1",0.650947115485156,0.700116530896412
"ERCC4",0.746936858269369,0.724088746939436
"ESF1",0.289232633211945,0.814258188596034
"ESM1",-0.0889958520393893,-0.201823247568742
"ETV7",-0.12397363029332,-0.585956846152172
"EVA1C",-0.377491908262616,-0.835437162204984
"FADS1",-0.0925504121175254,-0.714370690977879
"FAF2",0.83795629317302,0.826986444903402
"FAM120A",0.369318015694344,0.779199218446768
"FAM124A",-0.344947004141803,-0.368628214953229
"FAM193A",0.63906308094295,0.5627654776263
"FAM3A",-0.0987047701035604,-0.830122160911068
"FAM3B",-0.674246847011232,-0.891894954818697
"FAT1",0.425407184428552,0.867279818988744
"FAU",-0.52444167557905,-0.482344244427636
"FBXW4",0.455354688846897,0.589999754586066
"FCMR",-0.0112846030539472,-0.620804524837077
"FDFT1",-0.299120159952589,-0.649435448031451
"FDXACB1",-0.406190544325264,-0.122810904153223
"FGFBP1",-0.844011728621595,-0.534084560864661
"FIBP",-0.11225156615896,-0.720436349699526
"FILIP1L",0.611022527959089,0.490139499330599
"FKBP2",-0.829580203920927,-0.703922046386695
"FLNB",0.70996486104519,0.24005695219821
"FMR1",0.307974225201814,0.62219515129099
"FNBP1L",0.758694051426827,0.536203686601904
"FNDC3A",0.574752851628936,0.605201819513784
"FNDC4",-0.0181817435695166,-0.702906718767621
"FSD1L",-0.716295688436711,-0.661676491817271
"FTH1",-0.866387953351646,-0.982535960941483
"FUOM",-0.196859599128112,-0.749005144162452
"FUT2",-0.133454366641896,-0.232832110284444
"FUT3",-0.173683526445831,-0.712786507279052
"FXR1",0.428483100218515,0.872747752702987
"GADD45GIP1",-0.209637203663811,-0.739371464021836
"GATA6",0.711253263765102,0.765574392226776
"GATAD1",0.773584865923786,0.59365762400541
"GATAD2A",0.339955262560704,0.85530805335181
"GCG",-0.795000454550306,-0.826335669717563
"GCNT3",-0.398523928314333,-0.772437071187723
"GET3",-0.0440718012921206,-0.863659740799689
"GFER",-0.203344925498563,-0.684572112321235
"GFUS",-0.00276859370883446,-0.842180788812246
"GIGYF2",0.648241101425715,0.908131023689348
"GLG1",0.701580207022827,0.584514292133264
"GMDS",-0.14224007338917,-0.788660985769877
"GMPR",-0.0764144790188259,-0.859923388644035
"GNB1",0.493311499086877,0.916871243931019
"GNG5",-0.820852389435554,-0.613518678706119
"GOLGA2",0.36950305111382,0.880460940742393
"GOLGA4",0.88966045764311,0.86343518949613
"GOLGB1",0.738696912279191,0.887429730568784
"GOLT1A",-0.328635272185424,-0.041814957363373
"GP2",-0.23081960097438,-0.372386906332161
"GPATCH8",0.534167248715038,0.804078148877929
"GPBP1L1",0.571379849458019,0.613354909086184
"GPX7",-0.390157012002084,-0.703163201610263
"GRIA2",-0.43320487028556,-0.33745692256297
"GSDMD",-0.169081607122419,-0.901347258361381
"GSTP1",-0.730451296123308,-0.887204595701222
"GTF2A1",0.436479533331806,0.690505689387124
"GTF2F1",0.733570449951659,0.813827647734797
"GTF3C6",-0.769121599587829,-0.475586832241624
"GUF1",0.685343328146738,0.934648975412898
"GYPC",-0.0489566442110828,-0.69261134468891
"HCN3",-0.489947246486832,-0.488505888184174
"HECTD1",0.862103888254158,0.698736988374475
"HINT1",-0.791160449743884,-0.807461418646824
"HNRNPD",0.405095912984857,0.832715222898428
"HNRNPK",0.346254612832703,0.926562674070317
"HNRNPM",0.660786850572701,0.901494666091518
"HNRNPR",0.569805859622059,0.941833012217479
"HNRNPU",0.67370969475194,0.914371430907905
"HP1BP3",0.405352534066428,0.929439774303045
"HSD17B10",-0.494115309587326,-0.838657914033773
"HSPA9",0.903196495437549,0.857404349873539
"HSPBP1",-0.207796296106383,-0.557877319290232
"HYAL1",-0.172771236311397,-0.689472147567449
"IARS2",0.629636297054661,0.913804421882521
"IBTK",0.656572185966989,0.5150737956864
"ICAM1",-0.561196551239618,-0.813175447685969
"ICAM4",-0.43123687422853,-0.445234625148855
"IDE",0.139077985473072,0.862436325129655
"IFI35",-0.113789400279419,-0.663346572553935
"IFITM2",-0.943957884389643,-0.970124127304618
"IFITM3",-0.929132357084,-0.965832041586076
"IFNAR2",-0.0579545121886806,-0.932648538259874
"IFNGR2",-0.421316389915255,-0.581403487967245
"IGF2R",0.530949975465709,0.829163506076837
"IL18BP",-0.383241706849492,-0.28466815162534
"IL4I1",-0.3726158251491,-0.483675717316124
"ILF3",0.846490354179741,0.786281824659086
"ILRUN",0.784882452819189,0.869746527173809
"IQCA1",-0.52586690438635,-0.590935970389649
"IQGAP1",0.509866159050307,0.866329025599549
"ISCA1",-0.122733302330916,-0.482676109612192
"ISCA2",-0.251966999025848,-0.452190555435733
"ISG15",-0.877077095105058,-0.62839772104305
"ISG20",-0.608882257419117,-0.649917984946954
"IST1",0.58652250002743,0.918897087139852
"ISYNA1",-0.00546922522831601,-0.631631133737639
"ITCH",0.461102662766275,0.8557470722951
"ITPRID2",0.403885154360576,0.792780338607027
"ITSN1",0.765298651882632,0.354018465867917
"JADE1",0.76042538071721,0.451839698914259
"JMJD1C",0.442178475273678,0.772448478486825
"JOSD2",-0.198993812050995,-0.651466551054629
"JPT1",-0.458210880887806,-0.906151235777084
"KAT6A",0.201421182362388,0.724370111800372
"KCNK15",-0.431496734650313,-0.804429583348778
"KDM5A",0.71275635087772,0.703603788841794
"KIAA0040",-0.0357970621047551,-0.884987463071904
"KIAA0930",-0.395286242022659,-0.561702761566516
"KIAA1217",0.0762258625663607,0.883183816768114
"KIDINS220",0.547413950713243,0.742929871927842
"KIF5B",0.677719081481417,0.37184384413546
"KMT2A",0.447697654663229,0.635182795615591
"KMT2C",0.498944747456414,0.590455857020097
"KMT2E",0.763648642856564,0.163797237386076
"KPNB1",0.630392482149025,0.887051385971683
"KRT23",-0.77895737964878,-0.762375078891122
"KRTCAP2",-0.76920279423824,-0.943349110976714
"KTN1",0.420251227993704,0.950834447197833
"LAMTOR1",-0.214974101352145,-0.749182830619438
"LAMTOR5",-0.560111736150792,-0.861532516379863
"LARP1",0.486254263403993,0.86149735188784
"LDLR",-0.144402657700986,-0.0420264687564295
"LDOC1",-0.213510404904011,-0.708610979408695
"LIMCH1",0.849288710276931,0.197294304457575
"LIPH",-0.0555062079222555,-0.734080903692006
"LMO4",0.303424504422653,0.783814571366655
"LMTK3",-0.533486060932282,-0.771120744761889
"LOX",-0.495289585675923,-0.232213472684058
"LPP",0.808112238184295,0.652149604252977
"LRCH4",-0.543746430269489,-0.419916705166862
"LRG1",-0.473513688450398,-0.745580879875293
"LRPAP1",-0.308474444442578,-0.876620103731853
"LSM7",-0.619409239264571,-0.155764128661341
"LTN1",0.715633537530392,0.868312127654784
"LUCAT1",-0.119941726274162,-0.491609705643091
"LYN",-0.521585521817282,-0.405272279599835
"LYPD6B",-0.146625801654975,-0.485462602900468
"LYSMD2",-0.638498457916082,-0.482472165898824
"MAP3K4",0.523304626934616,0.690667333089889
"MAP3K8",-0.507816526471644,-0.729297988715533
"MAP4",0.716394878399132,0.776467163742343
"MAP7",0.737039088515131,0.795497368873475
"MARCKSL1",-0.0219429412278652,-0.876226400280573
"MARF1",0.376782918705764,0.818555546222884
"MATR3",0.791837760975898,0.904991908041577
"MBNL1",0.347115050298232,0.933898493318385
"MDM2",0.480107564048792,0.853547441686973
"MED13",0.506148414173947,0.864905532807546
"MED29",0.452626490590976,0.786271320170201
"MEF2A",0.148620088224661,0.888834675618954
"MEG3",-0.254588369617124,-0.746635857903968
"METAP2",0.701965101217101,0.353211754763192
"METTL27",-0.0113787203432562,-0.159209881900743
"MIA3",0.655626962619163,0.893368941626323
"MICOS13",-0.71101268764992,-0.697210802124423
"MIEN1",-0.424456315028665,-0.411346015055767
"MIER2",-0.161826255549433,-0.534219639911763
"MIGA1",0.466364113751745,0.857524304525897
"MMAB",-0.0971984837559522,-0.679423635353339
"MMP24OS",-0.599081906773416,-0.787319503123432
"MORC3",0.796765986787771,0.861700852569685
"MPST",-0.0539629196341578,-0.853212677738456
"MRPL11",-0.393149968730356,-0.487154359658281
"MRPL14",-0.553273426124271,-0.304755934807693
"MRPL17",-0.518562616981647,-0.361045801598303
"MRPL23",-0.406867486571198,-0.872994621880189
"MRPL24",-0.0239449904845342,-0.689654708429374
"MRPL36",-0.192436311525093,-0.467258512556617
"MRPL51",-0.123738410806558,-0.708976388234573
"MRPL54",-0.623213949435201,-0.769502483726192
"MRPS12",-0.253233396035405,-0.778433174274748
"MRPS18A",-0.0927283312267363,-0.477684586641259
"MSANTD4",0.600509861815553,0.811910521246759
"MSMO1",-0.20821083881959,-0.157956700371018
"MT1M",-0.543496100546932,-0.412028310471518
"MTIF2",0.338770168121283,0.805186156684106
"MTMR12",0.450749539524555,0.806967286644356
"MTMR14",-0.303410119839405,-0.365412812928968
"MTR",0.705712965552597,0.590929941796791
"MTREX",0.616707255069971,0.853917161272411
"MTRNR2L1",0.557836054412306,0.891275107381662
"MTSS1",-0.127448101628271,-0.573894959168529
"MTUS1",0.752109232140042,0.0433636573847083
"MVB12A",-0.0265029781713012,-0.828029834525206
"MYEF2",0.314280242187003,0.878572797815259
"MYH9",0.890450874812023,0.909718270544036
"MYL12B",-0.182793976154018,-0.784641984997628
"MYL6",-0.845864852598986,-0.232809308537032
"MYO18A",0.25799809559154,0.856817920628933
"MYOF",0.648528129054272,0.914211281774048
"NACA",-0.180066772914959,-0.640958518972443
"NAGPA",-0.501307563473402,-0.456372335552053
"NARS1",0.456845258961194,0.648901813926169
"NAXE",-0.454091565964847,-0.872073936473577
"NBR1",0.397981844334655,0.735228998381572
"NCL",0.742710846525939,0.96262587251265
"NCOA7",-0.570393802702027,-0.718563480946904
"NCOR1",0.587721161889647,0.630583615342457
"NDUFA11",-0.668904823049009,-0.630859102630306
"NEDD4L",0.566926415744574,0.659480940042657
"NEDD8",-0.321706033376735,-0.570800114892428
"NEK8",-0.0670029706952582,-0.299714110666857
"NFE2L1",0.578359570356308,0.68629974916953
"NFIB",0.503287683374093,0.591547956100678
"NFIC",0.615300690146145,0.719291997351827
"NFKBIZ",-0.552871520174594,-0.374956694506318
"NHP2",-0.0101677319337138,-0.842341224462659
"NIPBL",0.850550596831656,0.829173209975598
"NME2",-0.476123895808114,-0.77291786429713
"NMT1",0.790224896274775,0.894595744297242
"NMT2",0.0550184829073183,0.812738247402809
"NNMT",-0.414659865501541,-0.859460313641145
"NOL12",-0.371092578849469,-0.274067165638425
"NOL8",0.480204267461523,0.744836576604747
"NPAT",0.618742740737523,0.682834994316296
"NPHS1",-0.201178808321383,-0.47153350074396
"NPM3",-0.162035066059586,-0.776801476776967
"NR1D2",0.432430838628716,0.77196554199601
"NR3C1",0.525696568240617,0.800372824505666
"NRIP1",0.691370210736378,0.831421434651652
"NSD1",0.412069576360803,0.737928447147429
"NSRP1",0.418927434618717,0.91176494042062
"NT5C3B",-0.00279887969130073,-0.753727463227176
"NUBP1",-0.410067814643025,-0.153001761734166
"NUDT14",-0.186066888395421,-0.887458818287862
"NUDT16",-0.548551029204893,-0.601008031679896
"NUFIP2",0.353434290635556,0.888625197420532
"NUPR2",-0.381397339166334,-0.454297899303709
"NWD1",-0.36841847687359,-0.197805786598639
"OAZ1",-0.140082985208784,-0.806960826224514
"ORMDL2",-0.0696165953717029,-0.803895957115362
"OXSR1",0.7485775124017,0.860355740701777
"PA2G4",0.728451004681327,0.777430878693284
"PAK2",0.70862296422456,0.878935802374361
"PAOX",-0.0832000169697517,-0.648208935584621
"PARP2",0.502676192692408,0.599117760147081
"PATJ",0.727595635724448,0.560352606908335
"PAXBP1",0.54112583641583,0.779526666878682
"PCBD1",-0.218504308860651,-0.725184061517208
"PCNX2",0.185066374678108,0.8473891977599
"PDCD11",0.806249296827751,0.539927994391609
"PDCD6",-0.0224385821677615,-0.633908324147741
"PDZD8",0.546611764017993,0.70315451673536
"PDZK1IP1",-0.859243837508603,-0.896193774115926
"PEG10",0.440315724255943,0.415786744836494
"PFN1",-0.21458151864414,-0.529042546327991
"PHACTR4",0.202563708235638,0.917565717275035
"PHF3",0.606440815624098,0.793987372965905
"PHKG2",-0.0175721592714724,-0.463089206254063
"PHLDB2",0.761838250157012,0.352784368699549
"PIBF1",0.459920869893482,0.851103201038029
"PICALM",0.663566709631108,0.780370680009839
"PIK3R1",0.261067389148223,0.632110622507629
"PIN1",-0.0714261609988256,-0.768766865245317
"PIP5KL1",-0.0543696586479311,-0.508689186779804
"PJA2",0.412877332763203,0.875423021241357
"PKN2",0.441320507495077,0.878354557624787
"PLAU",-0.537491522194865,-0.390835038302204
"PLCB3",-0.27438616273856,-0.500376632309473
"PLSCR1",-0.567363394916262,-0.803049955905152
"PMF1",-0.13323518518357,-0.922135660939074
"POLD2",-0.104117242280472,-0.719981496264651
"POLD4",-0.49181868582304,-0.813024051723908
"POLE4",-0.078018411939677,-0.778765547814212
"POLR2A",0.399209581616903,0.90862493605793
"PPFIA1",0.686494696749682,0.500777009307447
"PPIA",-0.476877355529511,-0.814101373315971
"PPIP5K2",0.637749828644243,0.663489110214178
"PPP1R1A",-0.494106872585069,-0.553914045834145
"PPP2R2A",0.738391110224922,0.775418196793089
"PQBP1",-0.285917071471802,-0.751848488639602
"PRDX1",-0.74820517853584,-0.967458024489727
"PRELID1",-0.111639434841171,-0.505402515723057
"PRKAR1B",-0.283739889239049,-0.578099191760113
"PRR15",-0.288513937706315,-0.695598234628281
"PRR7",-0.293883964073646,-0.315359437665255
"PRRC2B",0.499315475326286,0.754109091009694
"PRRC2C",0.649631272095239,0.761896229625211
"PSMB10",-0.399254357709001,-0.852994121902125
"PSME1",-0.776987428258616,-0.957474819513664
"PSME2",-0.457063112444991,-0.800362403990701
"PSMG2",-0.319933229808818,-0.451695265860666
"PSTK",-0.531826877855941,-0.518162258309683
"PTAFR",-0.891008278335386,-0.376343350215115
"PTBP3",0.561580349000082,0.939898320481199
"PTGES",-0.441013546056216,-0.654372642261786
"PTPN11",0.518939516944087,0.915047995946553
"PTPN14",0.63145326191629,0.826604591940167
"PTPN18",0.357747363731756,0.68865530719709
"PTPRA",0.284017533391517,0.859547929040475
"PTRH1",-0.262268597323067,-0.627357500609485
"PTS",-0.274164330904754,-0.232972759609575
"PTX3",-0.40703528092897,-0.120968723168767
"PUM1",0.393397678401657,0.80707726893881
"PUM3",0.697182768640589,0.789905403087647
"PURA",0.561901819707273,0.697716939819654
"PURB",0.580404497427464,0.861378649467698
"PXMP2",-0.222920811703451,-0.609390435906571
"PYCARD-AS1",-0.465534440954636,-0.187188051304463
"QSER1",0.419734609337622,0.789865499262661
"RAC1",-0.538142966321932,-0.481010949577855
"RAD21",0.683916895850374,0.760721283454667
"RAD50",0.660925853181507,0.70572228462941
"RAI14",0.76945402862913,0.612965006607501
"RAMAC",-0.426747250891175,-0.2076486146227
"RANBP2",0.468739957972616,0.817575960800273
"RARS1",0.838609490140015,0.760034566940533
"RASD1",-0.538978995877219,-0.388668180111482
"RBBP6",0.346730505482332,0.744539092027044
"RBM22",0.784243637102291,0.743329233269931
"RBM23",0.334636333580688,0.813150764614752
"RBM25",0.491710960084863,0.700893659424203
"RBM26",0.0475778906064105,0.749879285988973
"RBM27",0.406516281404858,0.848372909992157
"RBM28",0.517068926523997,0.867372965732218
"RBM7",-0.163692443544957,-0.43786682552726
"RBM8A",-0.376945663490798,-0.300430905109846
"RBMX",0.538249237117954,0.911042166012169
"RBP4",-0.77731897604954,-0.116320939029944
"RERE",0.157551071737714,0.830400832548274
"REV3L",0.880786200761489,0.765220414926083
"RGMB-AS1",-0.341981071770224,-0.296056812897394
"RGS2",-0.744061802562054,-0.197315569169226
"RHNO1",-0.443768090882936,-0.55711172028552
"RHOD",-0.0718978377419924,-0.592144808976972
"RIOK3",0.234800091545498,0.805342163809593
"RIPK2",-0.850893917970306,-0.344893361279703
"RNASEH2C",-0.370620962160926,-0.724252192011489
"RND1",-0.071242850283889,-0.691504334565281
"RNF114",-0.456888386972109,-0.86522953302439
"RNF169",0.676873368951944,0.783666435829643
"RNF181",-0.652025697081843,-0.714778778630964
"RNF20",0.644259479608625,0.46373735878811
"RNF207",-0.163105548521637,-0.654323490769783
"RNPEPL1",-0.317427127965505,-0.5839604169644
"RO60",0.602976540990153,0.892891838312745
"ROCK2",0.67043748884931,0.896251448974369
"RPAP3",0.261954589938267,0.814795573620736
"RPL10A",-0.449283879234469,-0.919830294166479
"RPL11",-0.482185932009911,-0.627845790116867
"RPL14",-0.375784745983739,-0.489488759045925
"RPL15",-0.531154111341733,-0.950520288231338
"RPL18",-0.205336013051891,-0.699222803266418
"RPL18A",-0.47516130613613,-0.955798926916842
"RPL19",-0.55605808676757,-0.822167109469468
"RPL28",-0.524249189999989,-0.126674865514176
"RPL29",-0.442710916014949,-0.955759043502161
"RPL3",-0.021583138006461,-0.97069331821236
"RPL6",-0.525117925899948,-0.366642510972918
"RPS14",-0.801725062996257,-0.846764663280172
"RPS15",-0.80497261750037,-0.029109232492827
"RPS16",-0.708989587349865,-0.683839387665954
"RPS19",-0.523636560025697,-0.257260656215553
"RPS23",-0.763443183421425,-0.50718893210074
"RPS3",-0.144445554111001,-0.937722534995697
"RPS3A",-0.116276349279912,-0.878840465332663
"RPS4X",-0.638050336719749,-0.959921163770798
"RPS6",-0.19905033580456,-0.698842371064914
"RPS6KB1",0.702163941586505,0.70400422486125
"RPS8",-0.608746678761951,-0.101540647787519
"RPS9",-0.751477804843497,-0.965059887022095
"RRAS2",-0.103869724738474,-0.0593759059555683
"RRBP1",0.233239183105276,0.851287989841923
"RTP4",-0.378099464211368,-0.706613710366681
"RTRAF",-0.105084990932416,-0.458212050812717
"S100A11",-0.816507652729971,-0.936674970858196
"SAFB",0.506502665698962,0.703237403653744
"SAP18",-0.380857901949919,-0.71813968202962
"SBNO1",0.729905177582232,0.649638536051454
"SCAF11",0.313901567487854,0.840870828462659
"SCAND1",-0.323317712039809,-0.9017824787251
"SCMH1",0.631014029453268,0.60585248635342
"SCRN1",0.336998152098566,0.954074361321747
"SDCBP",-0.397551276159175,-0.672598207774522
"SDHA",-0.217407782786903,-0.704376709952719
"SDSL",-0.470106293843216,-0.80373707831407
"SEC61B",-0.808083118169581,-0.414583824625113
"SELENOH",-0.68915503463421,-0.873423648748297
"SEMA4A",-0.321213588714772,-0.236857856225969
"SENP6",0.395353979412943,0.779097952084135
"SENP7",0.561735459277941,0.650294454412633
"SERF2",-0.955921069390998,-0.884249597514187
