"","DropSeq T2D status (All)","PANCDB T2D status (All)"
"GRIA3",0.756193326150213,0.544917370496262
"GRN",-0.543117345438115,-0.854356813352825
"GSTCD",0.663705716285644,0.690189494211066
"GSTK1",-0.697827574140954,-0.57847140609948
"GSTO1",-0.777394829256912,-0.487503172309431
"GSTT1",-0.692607356760653,-0.799530920340293
"GTSE1",0.650470911651056,0.621732858514233
"GUCY1A1",-0.740975174694471,-0.727691072153331
"GUCY1B1",-0.867654164326497,-0.353564018455846
"GYG1",-0.75283021123404,-0.38766870286966
"GYPC",-0.908630904121859,-0.79506847219529
"GYS1",0.571512285059585,0.648892367600773
"H1-4",0.0657386905738534,0.942982152414984
"H2AJ",-0.909451273129725,-0.873252313648182
"H2AZ1",-0.658551497374796,-0.524105647605981
"HAND2",0.250175410458531,0.853261264683828
"HDGF",0.501585250026551,0.800159777654577
"HDLBP",0.74601448484146,0.270921619449898
"HEBP1",-0.583507604436115,-0.707167601473509
"HES4",-0.888495391277083,-0.834786743791465
"HEXA",-0.390008583996244,-0.790256357513647
"HEXB",-0.750945264268601,-0.520481565902661
"HEY1",-0.624286424516287,-0.572943842948043
"HEYL",-0.546115001037941,-0.67196762513427
"HIF1A",0.772701963651014,0.531760502760659
"HILPDA",0.520676582547597,0.82072495089409
"HINT1",-0.909835662638875,-0.590877600391393
"HINT2",-0.793656681714867,-0.417122349509358
"HLTF",0.444540025660082,0.890967471648399
"HNMT",-0.44195915192255,-0.829523535171569
"HNRNPH1",0.57647614813498,0.773392476866853
"HNRNPL",0.461767038640168,0.807642751118451
"HNRNPU",0.247677264726218,0.948188539113798
"HOMER1",0.656746500750076,0.750829329527406
"HOOK2",0.470806726913641,0.766863771127141
"HOXA5",0.870780529983994,0.535544321729746
"HPS1",-0.689970053000003,-0.828686422265311
"HS1BP3",-0.703834005498747,-0.473159003385362
"HSD17B14",-0.864936677930204,-0.515025684500421
"HSP90B1",0.444774643661331,0.958256049996899
"HSPB1",-0.948841550309303,-0.613271041032474
"HTATIP2",-0.668229985774844,-0.541462337478271
"HYCC1",0.75231675698056,0.600162252013298
"IAH1",-0.641433915743179,-0.625800830742289
"IAPP",-0.880039861338134,-0.713872470993306
"IBTK",0.578855028019068,0.58244782428669
"IFI27",-0.856886668699431,-0.64799685187124
"IFI27L1",-0.673481663911152,-0.770989266790538
"IFI27L2",-0.869020993974435,-0.867020108913294
"IFI30",-0.899113392828925,-0.123772512692478
"IFIT3",-0.899097690473218,-0.565327380066978
"IFITM2",-0.829804823653827,-0.729735062435215
"IFITM3",-0.957166885002191,-0.761501935193325
"IFT57",-0.427064448886031,-0.375120007570051
"IGFBP3",0.928813104978538,0.774834189414604
"IL11",0.894643015656927,0.46490237531519
"IL15RA",-0.757912577702136,-0.775774073829935
"IL32",-0.602263774436377,-0.661169084693764
"IL34",-0.578850133311435,-0.8144933300091
"IL6",-0.845103594193977,-0.404151860551221
"IMPA2",-0.733568438056096,-0.632751310879683
"INAFM1",-0.760143416567452,-0.651771965977695
"INHBA",0.856334488044166,0.869981830356545
"INO80D",0.542808273377288,0.732815165455023
"INS",-0.960099042672684,-0.804529491398632
"IPO4",0.407559311778289,0.750231671150496
"IPO8",0.622616701485039,0.77852797664728
"IQGAP2",-0.758328221216126,-0.609133227297706
"ISCU",-0.848825752079885,-0.766724036497268
"ISYNA1",-0.600196422411351,-0.55026555849054
"ITGA2",0.859020047753658,0.326244393419733
"ITGA5",0.900910232059051,0.665711828199528
"ITGB1",0.917235084188337,0.887863519029714
"ITGB1BP1",-0.897395077418242,-0.927664229040775
"ITM2B",-0.905701913484942,-0.834244483504183
"JARID2",0.890858937103679,0.506047336507635
"JMJD1C",0.684849243638587,0.420697531753996
"JUNB",-0.850990689538945,-0.584829331461901
"KCMF1",0.55088163881528,0.476177962255331
"KCNK17",-0.637324471986414,-0.357685959330643
"KCNQ1OT1",0.770847249125038,0.620882177077151
"KCTD12",0.545906869590912,0.746564331159009
"KCTD9",-0.272842305590947,-0.550359572060036
"KDM1A",0.630437072293227,0.50201747932957
"KDM5B",0.914352920941725,0.302879882523971
"KHDRBS1",0.168455622827109,0.779133149927911
"KHSRP",0.391052055555872,0.765638732482457
"KIF14",0.725125898662774,0.656170209114282
"KIF26B",0.544264030295429,0.661211307897183
"KLF10",0.699374259672565,0.64855514649179
"KLF6",-0.747746911899391,-0.485037298042596
"KPNB1",0.84749853453418,0.947513656234183
"KRTCAP2",-0.845593171042194,-0.714423015216521
"KTN1",0.521332077225484,0.815819536956254
"LAMB3",-0.812880205387473,-0.41507024921031
"LAMTOR1",-0.774728866894023,-0.827285767285785
"LAMTOR4",-0.806567719721132,-0.876780304842193
"LAPTM4A",-0.604138846495698,-0.661577060965612
"LARP1",0.392522711330504,0.693859996763759
"LARP1B",0.546761958564096,0.84375592904147
"LARS1",0.319372459182193,0.818117351452506
"LCP2",-0.79677608102764,-0.674150922590975
"LEPROT",-0.759111345859879,-0.499679577820719
"LHFPL2",0.755215170338998,0.475716294017778
"LHFPL6",-0.44224542168204,-0.893569219492848
"LINC00882",-0.756555410882319,-0.532127194269813
"LMAN1",0.928621799825104,0.886270949058787
"LMO7",0.867757085767026,0.311161917756945
"LONP1",0.810169217125851,0.535019835069318
"LPL",-0.398506825320654,-0.715221865962224
"LRRC28",-0.324003735168316,-0.618458908870152
"LRRC32",-0.37742819682959,-0.830216369918308
"LRRFIP1",0.461786840045837,0.824357184685812
"LSM3",-0.641782937581854,-0.713822781499749
"LSM6",-0.764218045788174,-0.587018747950452
"LTBP1",0.953429922865532,0.253492493890379
"LUC7L3",0.733736370391983,0.804436553147779
"MAFB",0.922178337656974,0.665451896685229
"MAFG",0.365678749816592,0.58551313010787
"MAN1A1",0.751591222451746,0.583716030396479
"MAN1A2",0.571954485567649,0.677584742538443
"MAP1LC3A",-0.409709238557262,-0.78521174926886
"MAP3K4",0.771048589086715,0.605415828480378
"MAP4",0.879640136050999,0.774434238699369
"MAP4K4",0.870016286178046,0.551715084915691
"MAP9",0.526317006026028,0.696586550562527
"MATR3",0.261099454376035,0.890052559251242
"MBD2",0.645112303699973,0.608019354110172
"MED28",-0.714589553022835,-0.360952743547608
"MEDAG",0.867334899075401,0.858080000419618
"MEG3",0.865692995873294,0.638242823398349
"MEI1",-0.815997987213811,-0.6332239865177
"METAP1",0.763522296665273,0.815489032168573
"MFAP4",0.691684658102138,0.27220254326356
"MFGE8",-0.675972821788846,-0.805359933679065
"MGMT",-0.728504735050711,-0.55681175502787
"MGST3",-0.938976288290244,-0.874360269950858
"MIA3",0.298130125633279,0.870940664978802
"MIEF1",0.468898168055312,0.651327228126366
"MIF4GD",-0.451355570487169,-0.764297814741343
"MIR210HG",0.729727399013411,0.111121993952195
"MIR4435-2HG",-0.908404845949887,-0.69348282089736
"MLEC",0.871961135095195,0.845349560092269
"MMP14",0.883610818035765,0.47704173701122
"MPC1",-0.723596339751462,-0.4830665482527
"MRPL40",-0.726852284042368,-0.287853349154162
"MRPS14",-0.531055831218332,-0.59401793841816
"MSC",-0.804349383167204,-0.699906632854374
"MSL1",0.586520642150183,0.667758331988174
"MSN",0.778610222753974,0.789284259715631
"MTR",0.654755230435762,0.779657922657819
"MTREX",0.271438565631572,0.844648935882303
"MTRNR2L1",0.755333753039165,0.712796631599301
"MYL12A",-0.447972055509681,-0.417401591420421
"MYL12B",-0.677325653137262,-0.795908222192878
"MYL6",-0.149087549726336,-0.865413655392648
"MYL9",-0.562168828848505,-0.768165815294431
"MYO1B",-0.47433050302633,-0.376924293137951
"MYO9B",0.642413706694378,0.718494504959428
"NAA15",0.678477555352709,0.722019071994897
"NACA",-0.905408745579342,-0.843397057132306
"NAMPT",-0.853821458550703,-0.12714137396094
"NAP1L1",-0.743503915368382,-0.672555992900475
"NAT14",0.714148141252243,0.498992607815339
"NCDN",0.153907198456978,0.797128779410542
"NCOR2",0.607568670555142,0.572485542099395
"NCS1",0.740664620885244,0.937752494409947
"NDRG2",-0.931095062646078,-0.825510252835539
"NDUFB10",-0.761847491442468,-0.567641100839553
"NDUFB5",-0.734973792410938,-0.561106539416023
"NDUFS7",-0.680048967312558,-0.673664793331411
"NENF",-0.679469345378918,-0.483701945615062
"NFIA",-0.59537163660092,-0.546451242556223
"NFIL3",0.582183001566461,0.706814705618505
"NFKBIA",-0.66946502428849,-0.294430620062214
"NFKBIZ",-0.870110123654809,-0.199319429548281
"NFU1",-0.689063360384248,-0.313308020196821
"NIBAN2",0.66879545149864,0.704887162373833
"NINJ1",-0.417455196162253,-0.540086578448416
"NKD1",0.788926866775072,0.366293400913671
"NLGN2",0.669231004970852,0.51841854938586
"NLGN4Y",0.451452560337722,0.639531969694694
"NLN",0.544711888160943,0.604951994961549
"NOP58",0.705617495946617,0.892754812714416
"NOTCH2",0.827511149091258,0.388358404959385
"NPC2",-0.587630522250535,-0.818977984140853
"NQO1",-0.921096648213496,-0.615406711369626
"NR2F1",0.732792605240315,0.511598264905802
"NRIP1",0.802435347598965,0.400839522794041
"NSD1",0.690233577690372,0.75515446810506
"NUAK1",0.727060233176612,0.420820025827764
"OAF",0.643646424329905,0.923421192933413
"OPTN",-0.875703836198146,-0.762077746642937
"ORAI2",0.533919921767895,0.459631210942393
"ORMDL1",-0.751086825591279,-0.344000114834508
"OSGIN1",-0.884867059458994,-0.16105979712195
"OTUD7B",0.467936699480306,0.828031592562321
"OXSR1",0.811144162554496,0.832748865626439
"P3H4",0.81992567791172,0.156948146830108
"P4HA1",0.884464720032557,0.687754861884779
"PABPC4",0.555578650732415,0.857678902751764
"PAG1",-0.49677367739349,-0.865577333084666
"PAICS",0.69185405224254,0.777481474309256
"PAPPA",0.452795252568326,0.77551383769899
"PAPSS2",0.754857245159732,0.827791305630914
"PBX1",0.659011594742787,0.650930526603077
"PCNX1",0.604920911911969,0.682868054549485
"PCSK1N",-0.699246359894356,-0.398463346913329
"PCSK5",0.685693851908924,0.596231806803587
"PDCD11",0.552703003183272,0.796142862720602
"PDE1A",-0.907343273445543,-0.583148774323485
"PDE5A",-0.709693158976493,-0.489192238420515
"PDE7B",0.533032153333106,0.682617579520984
"PDGFA",-0.821681340414354,-0.233270951036874
"PDGFC",0.623217366838148,0.631286400823534
"PDGFRA",0.857755623314035,0.371779503024322
"PDIA3",0.319940009102638,0.8091762239605
"PDLIM1",-0.719118647228591,-0.592875876532723
"PDLIM3",-0.461971056953143,-0.824781318865955
"PDLIM4",0.889464891235669,0.942525044352068
"PDS5B",0.815900476965845,0.437072278976241
"PEBP1",-0.862275969563904,-0.771622717315732
"PEX2",-0.435160878859407,-0.426467927233068
"PFDN5",-0.898158517774861,-0.915961171043226
"PFKP",0.758951128811839,0.809391369617334
"PGK1",0.890380956030989,0.701479031357885
"PGM3",0.796065000041953,0.706917114154111
"PGPEP1",-0.554218957304181,-0.803490739617839
"PHACTR2",0.881854019804213,0.597123812907671
"PHF20L1",0.72227632411401,0.694853467063198
"PHYH",-0.621555516719842,-0.377230693380401
"PIGP",-0.754763877264935,-0.551679521268979
"PIK3IP1",-0.630140773910822,-0.725651524010802
"PKIG",-0.0183622574304588,-0.819464264156642
"PLA2G4A",0.678956158171457,0.597778208740534
"PLAAT3",-0.900749844765682,-0.653169272521009
"PLGRKT",-0.633729536551251,-0.495085098217446
"PLSCR1",-0.640795930364807,-0.224993385037846
"PLVAP",-0.605480142610254,-0.524340994973762
"PLXDC1",-0.889519684477187,-0.704805242863474
"PMEPA1",0.739596025887017,0.144598229650268
"PNN",0.626709539801612,0.814458252479409
"POLR1D",-0.6249139877241,-0.829804100473322
"PPIC",-0.461651707559264,-0.786256509978179
"PPP1R14B",0.830506262826883,0.895335218902046
"PPP3CA",0.820913407255075,0.736512422626912
"PRADC1",-0.471323264069475,-0.49765846351758
"PRDM2",0.688984072455405,0.80756151244319
"PRDX5",-0.783496107352142,-0.719654670116497
"PRKCE",0.645314796130641,0.545672373353818
"PRKDC",0.714091972122237,0.78995752192692
"PRR13",-0.660730206223617,-0.59457948958972
"PRR16",-0.682865414441421,-0.777317693836863
"PRSS23",-0.501197754342873,-0.620493214651
"PRXL2A",-0.836568916285227,-0.540192062473996
"PSD3",0.658149567478555,0.448650915210872
"PSENEN",-0.756521834785959,-0.65335470005768
"PSMB10",-0.756555131365186,-0.480198524818217
"PSME1",-0.913140804271338,-0.706843900446732
"PSME4",0.682042127223839,0.750531387608395
"PTBP2",0.14892778243232,0.692417887531192
"PTGES",0.849367865620139,0.427066470989747
"PTGS1",0.87485300219258,0.666765896166548
"PTOV1",0.155056124940115,0.696363922909271
"PTP4A2",0.686764851832538,0.401093701443548
"PTPN14",0.721629038785855,0.57897297183207
"PTPRN",0.557708722747309,0.638142184322469
"PVR",0.515594955599257,0.854283612726265
"PWWP2B",0.577252644321085,0.667835546128981
"PXMP2",-0.740077860311247,-0.723524391763952
"PYCARD",-0.650213073394745,-0.552363996648723
"PYCR1",0.764367052475917,0.595113459872467
"QKI",0.792407153270554,0.757619936951883
"QPCT",-0.745645483844532,-0.367238819132787
"QSER1",0.768298324466585,0.693157875657447
"RAB11A",-0.676433601916129,-0.506832568732692
"RAB31",-0.671643763486195,-0.782831062536859
"RAB32",-0.706039211438641,-0.509903303239566
"RAB6B",-0.818973503188076,-0.381060544996589
"RAB9A",-0.76028188156307,-0.570314436778379
"RAD50",0.311943093253967,0.766644762933879
"RAI14",0.926282359045621,0.67414612047014
"RAP1A",-0.792746582741819,-0.651326733595411
"RAP1B",-0.615877972990301,-0.596125065869959
"RAPGEF5",-0.873337673085813,-0.540016340386425
"RARS1",0.783132467546872,0.880686864328826
"RASIP1",0.59555526298872,0.902791411186073
"RBCK1",-0.447541493353417,-0.749289963315293
"RBPJ",0.759409949978975,0.662086534216759
"RDH11",0.852836091369286,0.556582804721844
"RERG",-0.504154513390521,-0.409444091896943
"REXO4",0.123147351638858,0.890769707382023
"RFLNB",0.861229383510035,0.758308247922969
"RGS16",-0.913735099595672,-0.690365046014853
"RGS5",-0.833212826673613,-0.762162418236036
"RIPOR2",-0.627861346430514,-0.606776077177509
"RNF114",-0.569200815466555,-0.550849953634831
"RNF152",-0.364175098841279,-0.843615448135992
"RNF187",0.676570654340476,0.554128623948036
"RNF20",0.570143638164965,0.584589882654483
"RNF24",0.733500401400781,0.854388131980942
"RPA3",-0.683506699240896,-0.540530672857486
"RPL10",-0.278407395508051,-0.951886318034466
"RPL10A",-0.791058629657302,-0.840014803521186
"RPL15",-0.755026850126675,-0.946212450148098
"RPL3",-0.755149422151489,-0.921172306080466
"RPL36AL",0.165252979923749,0.890728516098375
"RPS27L",-0.957621916643685,-0.580217445982051
"RPS4X",-0.621617892748319,-0.963724450434886
"RPS6",-0.879483315306715,-0.847931895417047
"RPS6KA3",0.671005209445033,0.812989189294725
"RPS6KL1",-0.620744251195339,-0.68828311779905
"RPS9",-0.826324145713303,-0.946214207865821
"RRBP1",0.928185229843682,0.784007906954135
"RSRC2",0.242142428878591,0.83524698985608
"RSU1",-0.599418949934738,-0.601733574109647
"RTRAF",-0.441698442857517,-0.855371139860547
"RUNX1",0.872747940163578,0.537764233574309
"S100A10",0.888121746466071,0.41137871596952
"S100A13",0.543575514668482,0.947069125132308
"S100A6",0.519967834853073,0.874738451802404
